hab_lbl,P. Zone Class,P. Mass Class,P. Composition Class,P. Atmosphere Class,P. Min Mass (EU),P. Mass (EU),P. Radius (EU),P. Density (EU),P. Gravity (EU),P. Esc Vel (EU),P. SFlux Min (EU),P. SFlux Mean (EU),P. SFlux Max (EU),P. Teq Min (K),P. Teq Mean (K),P. Teq Max (K),P. Ts Min (K),P. Ts Mean (K),P. Ts Max (K),P. Surf Press (EU),P. Mag,P. Appar Size (deg),P. Period (days),P. Sem Major Axis (AU),P. Eccentricity,P. Mean Distance (AU),P. Inclination (deg),P. Omega (deg),S. Mass (SU),S. Radius (SU),S. Teff (K),S. Luminosity (SU),S. [Fe/H],S. Age (Gyrs),S. Appar Mag,S. Mag from Planet,S. Size from Planet (deg),S. Hab Zone Min (AU),S. Hab Zone Max (AU),P. HZD,P. HZC,P. HZA,P. HZI,P. ESI,P. Habitable
0,2,4,3,2,18.2179136691,3.14,1.46,1.02,1.48,1.47,38.65411,38.65411,38.65412,635.2,635.2,635.2,674.2,674.2,674.2,3.2,-21.98,2.77,14.51,0.11,0,0.11,86.8916666667,0,0.78,0.79,5376,0.467715,-0.191,4.1862139785,13.7474471831,-30.7,3.828,0.525,1.253,-2.14,-0.16,-0.6,0.31,0.32,0
0,2,6,3,3,18.2179136691,0.45,0.82,0.82,0.67,0.74,92.01738,92.0174,92.0174,789.1,789.1,789.1,818.8,818.8,818.8,0.4,-21.67,1.55,6.74,0.065,0,0.07,86.8916666667,0,0.67,0.78,5166,0.388774,-0.539,4.1862139785,13.7474471831,-31.7,6.3983,0.484,1.164,-2.23,-0.18,-1.22,0.28,0.3,0
0,2,6,3,3,18.2179136691,0.39,0.78,0.81,0.64,0.71,38.11131,38.11131,38.11132,633,633,633,662.1,662.1,662.1,0.3,-20.61,1.49,13.06,0.101,0,0.1,86.8916666667,0,0.67,0.78,5166,0.388774,-0.539,4.1862139785,13.7474471831,-30.7,4.1165,0.484,1.164,-2.13,-0.18,-1.19,0.29,0.32,0
0,2,4,3,3,18.2179136691,0.86,1,0.87,0.86,0.93,409.1697,409.1697,409.1698,1145.8,1145.8,1145.8,1178.6,1178.6,1178.6,0.7,-23.73,1.89,5.34,0.059,0,0.06,86.8916666667,0,1.13,1.13,5938,1.42432,-0.297,4.1862139785,13.7474471831,-33.3,10.2202,0.887,2.081,-2.39,-0.17,-1.2,0.27,0.3,0
0,2,4,3,3,18.2179136691,1.18,1.1,0.9,0.98,1.04,164.6803,164.6803,164.6803,912.7,912.7,912.7,946.9,946.9,946.9,1.1,-22.94,2.09,10.42,0.093,0,0.09,86.8916666667,0,1.13,1.13,5938,1.42432,-0.297,4.1862139785,13.7474471831,-32.3,6.4787,0.887,2.081,-2.33,-0.17,-1.06,0.28,0.3,0
0,2,4,3,2,18.2179136691,2.04,1.29,0.96,1.23,1.26,302.7241,302.7242,302.7242,1062.7,1062.7,1062.7,1099.5,1099.5,1099.5,1.9,-23.96,2.45,9.18,0.091,0,0.09,86.8916666667,0,1.32,1.38,6189,2.506859,-0.217,4.1862139785,13.7474471831,-33,8.0883,1.159,2.705,-2.38,-0.16,-0.98,0.28,0.29,0
0,2,4,3,2,18.2179136691,2.3,1.33,0.97,1.29,1.31,163.0371,163.0371,163.0371,910.4,910.4,910.4,947.8,947.8,947.8,2.2,-23.36,2.53,14.61,0.124,0,0.12,86.8916666667,0,1.32,1.38,6189,2.506859,-0.217,4.1862139785,13.7474471831,-32.3,5.9335,1.159,2.705,-2.34,-0.16,-0.89,0.29,0.29,0
0,2,2,3,2,18.2179136691,4.42,1.6,1.08,1.72,1.66,279.3529,279.353,279.353,1041.6,1041.6,1041.6,1082.2,1082.2,1082.2,4.8,-24.35,3.04,8.01,0.083,0,0.08,86.8916666667,0,1.11,1.13,6402,1.924463,-0.129,4.1862139785,13.7474471831,-32.9,7.2602,1.002,2.331,-2.38,-0.15,-0.73,0.29,0.28,0
0,2,2,3,2,18.2179136691,5.02,1.66,1.1,1.83,1.74,159.0465,159.0465,159.0465,904.7,904.7,904.7,946.1,946.1,946.1,5.5,-23.81,3.15,12.13,0.11,0,0.11,86.8916666667,0,1.11,1.13,6402,1.924463,-0.129,4.1862139785,13.7474471831,-32.3,5.4766,1.002,2.331,-2.34,-0.15,-0.61,0.29,0.28,0
0,2,4,3,2,18.2179136691,0.96,1.03,0.88,0.9,0.96,24.94939,24.9494,24.9494,569.4,569.4,569.4,602.6,602.6,602.6,0.8,-20.75,1.96,7.05,0.061,0,0.06,86.8916666667,0,0.53,0.56,4262,0.092837,-0.163,4.1862139785,13.7474471831,-30.2,4.8938,0.246,0.613,-2,-0.17,-0.95,0.31,0.35,0
0,2,4,3,2,18.2179136691,2.23,1.32,0.97,1.28,1.3,2.963283,2.963283,2.963283,334.3,334.3,334.3,371.6,371.6,371.6,2.2,-18.97,2.51,34.99,0.177,0,0.18,86.8916666667,0,0.53,0.56,4262,0.092837,-0.163,4.1862139785,13.7474471831,-27.9,1.6861,0.246,0.613,-1.37,-0.16,-0.36,0.41,0.64,0
0,2,3,2,1,18.2179136691,69.95,3.47,1.67,5.8,4.49,6.051062,6.051062,6.051064,399.6,399.6,399.6,454,454,454,116.9,-21.85,6.6,42.99,0.3671,0,0.37,86.8916666667,0,0.81,1.04,5384,0.815411,-0.129,4.1862139785,13.7474471831,-28.7,1.5098,0.693,1.653,-1.68,0.47,2.61,0.24,0.36,0
0,2,2,3,2,18.2179136691,24.64,2.45,1.67,4.09,3.17,20.34898,20.34898,20.34898,541.1,541.1,541.1,591,591,591,41.1,-22.42,4.66,22.25,0.144,0,0.14,86.8916666667,0,0.81,0.77,5307,0.421956,-0.035,4.1862139785,13.7474471831,-30,2.8499,0.501,1.197,-2.03,-0.11,0.9,0.31,0.29,0
0,2,4,3,3,18.2179136691,0.68,0.93,0.85,0.79,0.86,70.27321,70.27322,70.27323,737.6,737.6,737.6,769.3,769.3,769.3,0.6,-21.65,1.77,4.08,0.044,0,0.04,86.8916666667,0,0.68,0.61,4493,0.136049,-0.046,4.1862139785,13.7474471831,-31.4,7.3933,0.295,0.729,-2.16,-0.18,-1.12,0.29,0.31,0
0,2,4,3,2,18.2179136691,0.89,1.01,0.87,0.88,0.94,17.97449,17.97449,17.97449,524.6,524.6,524.6,557.5,557.5,557.5,0.8,-20.34,1.92,11.42,0.087,0,0.09,86.8916666667,0,0.67,0.61,4493,0.136049,-0.046,4.1862139785,13.7474471831,-29.9,3.7372,0.295,0.729,-1.96,-0.17,-0.94,0.31,0.37,0
0,0,4,3,0,18.2179136691,0.58,0.88,0.84,0.74,0.81,932.1921178471,936.3143069742,943.1535689337,858.6035066505,861.9361547763,867.4600362757,899.7738814994,903.1065296252,908.6305320435,0.5,-23.0491172914,1.68,6.83,0.1136826481,0,0.1130108827,86.8916666667,0,0.891070133,0.61,4493,0.136049,-0.1280114286,4.1862139785,13.3,-31.5828899637,8.0273480559,0.295,0.729,-1.9565840387,-0.18,-0.3471644498,0.3035912938,0.3134038694,0
0,2,4,3,3,18.2179136691,0.77,0.96,0.86,0.83,0.89,35.83567,35.83567,35.83568,623.3,623.3,623.3,655.5,655.5,655.5,0.7,-21,1.83,14.43,0.103,0,0.1,86.8916666667,0,0.7,0.68,5502,0.380181,-0.827,4.1862139785,13.7474471831,-30.6,3.5188,0.47,1.117,-2.14,-0.17,-1.04,0.3,0.33,0
0,2,4,3,2,18.2179136691,2.97,1.43,1.01,1.44,1.44,15.82438,15.82438,15.82438,508.1,508.1,508.1,546.8,546.8,546.8,3,-20.97,2.72,26.68,0.155,0,0.15,86.8916666667,0,0.7,0.68,5502,0.380181,-0.827,4.1862139785,13.7474471831,-29.7,2.3381,0.47,1.117,-1.98,-0.16,-0.5,0.33,0.36,0
0,2,2,3,2,18.2179136691,8.29,1.89,1.22,2.31,2.09,5.580961,5.580961,5.580962,391.6,391.6,391.6,435.5,435.5,435.5,10.1,-20.44,3.6,58.03,0.261,0,0.26,86.8916666667,0,0.7,0.68,5502,0.380181,-0.827,4.1862139785,13.7474471831,-28.6,1.3885,0.47,1.117,-1.65,-0.14,0.32,0.37,0.46,0
0,2,2,3,2,18.2179136691,4.89,1.65,1.1,1.8,1.72,188.1603,188.1603,188.1603,943.6,943.6,943.6,984.8,984.8,984.8,5.4,-23.98,3.13,9.02,0.087,0,0.09,86.8916666667,0,1.08,1.15,5886,1.424185,0.009,4.1862139785,13.7474471831,-32.4,7.0487,0.89,2.09,-2.34,-0.15,-0.64,0.29,0.28,0
0,2,4,3,2,18.2179136691,3.4,1.49,1.03,1.53,1.51,79.31528,79.31528,79.3153,760.3,760.3,760.3,799.7,799.7,799.7,3.5,-22.81,2.83,17.34,0.134,0,0.13,86.8916666667,0,1.07,1.15,5886,1.424185,0.009,4.1862139785,13.7474471831,-31.5,4.5747,0.89,2.09,-2.26,-0.15,-0.67,0.3,0.3,0
0,2,2,3,2,18.2179136691,5.68,1.71,1.13,1.93,1.82,149.2889,149.2889,149.2889,890.5,890.5,890.5,932.5,932.5,932.5,6.4,-23.81,3.26,14.38,0.122,0,0.12,86.8916666667,0,1.17,1.33,6117,2.222016,-0.297,4.1862139785,13.7474471831,-32.2,5.8121,1.096,2.561,-2.33,-0.15,-0.55,0.29,0.28,0
0,2,2,3,2,18.2179136691,13.85,2.15,1.39,2.99,2.54,30.70736,30.70737,30.70737,599.7,599.7,599.7,646.4,646.4,646.4,19.3,-22.58,4.09,47.32,0.269,0,0.27,86.8916666667,0,1.16,1.33,6117,2.222016,-0.297,4.1862139785,13.7474471831,-30.5,2.6351,1.096,2.561,-2.13,-0.13,0.27,0.32,0.29,0
0,0,2,3,0,18.2179136691,17.55,2.27,1.49,3.39,2.78,932.1921178471,936.3143069742,943.1535689337,858.6035066505,861.9361547763,867.4600362757,899.7738814994,903.1065296252,908.6305320435,26.2,-23.0491172914,4.32,184.26,0.1136826481,0,0.1130108827,86.8916666667,0,0.891070133,1.33,6117,2.222016,-0.1280114286,4.1862139785,13.3,-31.5828899637,8.0273480559,1.096,2.561,-1.9565840387,-0.12,-0.3471644498,0.3035912938,0.3134038694,0
0,2,4,3,3,18.2179136691,1.7,1.22,0.93,1.14,1.18,753.2854,753.2856,753.2858,1334.7,1334.7,1334.7,1370.7,1370.7,1370.7,1.6,-24.84,2.32,4.03,0.051,0,0.05,86.8916666667,0,1.09,1.26,6090,1.959296,-0.22,4.1862139785,13.7474471831,-34,13.1953,1.031,2.41,-2.42,-0.17,-1.11,0.27,0.29,0
0,2,2,3,2,18.2179136691,3.99,1.56,1.06,1.65,1.6,423.7231,423.7232,423.7232,1155.9,1155.9,1155.9,1196,1196,1196,4.2,-24.74,2.96,6.12,0.068,0,0.07,86.8916666667,0,1.12,1.26,6090,1.959296,-0.22,4.1862139785,13.7474471831,-33.3,9.8869,1.031,2.41,-2.4,-0.15,-0.82,0.28,0.28,0
0,2,4,3,2,18.2179136691,2.58,1.38,0.99,1.36,1.37,258.8579,258.858,258.858,1021.9,1021.9,1021.9,1059.9,1059.9,1059.9,2.5,-23.93,2.62,8.92,0.087,0,0.09,86.8916666667,0,1.1,1.26,6090,1.959296,-0.22,4.1862139785,13.7474471831,-32.8,7.7239,1.031,2.41,-2.37,-0.16,-0.9,0.28,0.29,0
0,2,4,3,2,18.2179136691,3.14,1.46,1.02,1.48,1.47,188.3214,188.3214,188.3214,943.8,943.8,943.8,982.7,982.7,982.7,3.2,-23.71,2.77,11.24,0.102,0,0.1,86.8916666667,0,1.12,1.26,6090,1.959296,-0.22,4.1862139785,13.7474471831,-32.4,6.5867,1.031,2.41,-2.35,-0.16,-0.81,0.29,0.29,0
0,2,4,3,3,18.2179136691,1.86,1.25,0.94,1.18,1.22,377.9506,377.9506,377.9506,1123.3,1123.3,1123.3,1159.7,1159.7,1159.7,1.8,-24.14,2.38,7.03,0.076,0,0.08,86.8916666667,0,1.19,1.33,6090,2.183043,-0.145,4.1862139785,13.7474471831,-33.2,9.3364,1.088,2.544,-2.39,-0.16,-1.03,0.28,0.29,0
0,2,2,3,2,18.2179136691,6.1,1.75,1.14,2,1.87,24.74852,24.74853,24.74853,568.2,568.2,568.2,610.6,610.6,610.6,7,-21.89,3.32,54.28,0.297,0,0.3,86.8916666667,0,1.19,1.33,6090,2.183043,-0.145,4.1862139785,13.7474471831,-30.2,2.3866,1.088,2.544,-2.09,-0.14,-0.21,0.32,0.32,0
0,0,4,3,0,18.2179136691,2.89,1.42,1,1.43,1.42,932.1921178471,936.3143069742,943.1535689337,858.6035066505,861.9361547763,867.4600362757,899.7738814994,903.1065296252,908.6305320435,2.9,-23.0491172914,2.7,13.61,0.1136826481,0,0.1130108827,86.8916666667,0,0.891070133,1.33,6090,2.183043,-0.1280114286,4.1862139785,12.8,-31.5828899637,8.0273480559,1.088,2.544,-1.9565840387,-0.16,-0.3471644498,0.3035912938,0.3134038694,0
0,2,4,3,2,18.2179136691,1.92,1.27,0.95,1.2,1.23,68.24612,68.24614,68.24615,732.3,732.3,732.3,768.8,768.8,768.8,1.8,-22.29,2.41,11.83,0.102,0,0.1,86.8916666667,0,1.01,0.88,5654,0.710033,-0.009,4.1862139785,13.7474471831,-31.3,4.5989,0.637,1.506,-2.23,-0.16,-0.85,0.29,0.31,0
0,2,2,3,2,18.2179136691,5.68,1.71,1.13,1.93,1.82,50.99344,50.99345,50.99346,680.8,680.8,680.8,722.8,722.8,722.8,6.4,-22.64,3.26,14.75,0.118,0,0.12,86.8916666667,0,1.01,0.88,5654,0.710033,-0.009,4.1862139785,13.7474471831,-31,3.9751,0.637,1.506,-2.19,-0.15,-0.38,0.31,0.3,0
0,2,2,3,2,18.2179136691,12.15,2.08,1.34,2.8,2.41,90.22305,90.22306,90.22306,785.2,785.2,785.2,831.1,831.1,831.1,16.3,-23.69,3.96,10.61,0.095,0,0.1,86.8916666667,0,1.02,0.89,5818,0.814263,-0.131,4.1862139785,13.7474471831,-31.6,4.9942,0.676,1.59,-2.27,-0.13,-0.06,0.31,0.27,0
0,2,4,3,2,18.2179136691,6.36,1.43,2.16,3.09,2.11,739.9525,739.9528,739.9529,1328.8,1328.8,1328.8,1374,1374,1374,13.7,-25.17,2.72,2.43,0.0361,0,0.04,86.8916666667,0,1.07,1.07,5538,0.966205,0.18,5.84,12.5,-33.9,15.8304,0.748,1.775,-2.39,-0.79,-0.61,0.28,0.28,0
0,2,2,3,2,18.2179136691,8.1,1.88,1.22,2.29,2.08,237.3559,237.3559,237.3559,1000,1000,1000,1043.8,1043.8,1043.8,9.9,-24.52,3.58,3.01,0.038,0,0.04,88.3,360,0.83,0.79,4974,0.342742,0.23,4.1862139785,12.5,-32.7,11.0964,0.459,1.111,-2.29,-0.14,-0.46,0.3,0.27,0
0,2,6,3,3,18.2179136691,0.36,0.76,0.81,0.62,0.69,268.9305,268.9305,268.9306,1031.7,1031.7,1031.7,1060.4,1060.4,1060.4,0.3,-22.69,1.45,6.8,0.0719,0,0.07,86.8916666667,0,1.07,1.09,6004,1.390266,0.07,4.1862139785,13.7474471831,-32.8,8.1005,0.873,2.045,-2.37,-0.18,-1.32,0.27,0.29,0
0,2,6,3,3,18.2179136691,0.23,0.67,0.79,0.53,0.59,193.7898,193.7899,193.7899,950.6,950.6,950.6,977.3,977.3,977.3,0.2,-22.04,1.27,8.7,0.0847,0,0.08,86.8916666667,0,1.07,1.09,6004,1.390266,0.07,4.1862139785,13.7474471831,-32.5,6.8748,0.873,2.045,-2.34,-0.19,-1.36,0.27,0.29,0
0,2,4,3,3,18.2179136691,1.23,1.11,0.9,1,1.05,127.3108,127.3108,127.3108,855.8,855.8,855.8,890.2,890.2,890.2,1.1,-22.69,2.11,11.92,0.1045,0,0.1,86.8916666667,0,1.07,1.09,6004,1.390266,0.07,4.1862139785,13.7474471831,-32,5.571,0.873,2.045,-2.31,-0.17,-1.03,0.28,0.3,0
0,2,2,3,2,18.2179136691,19.52,2.33,1.54,3.6,2.89,15.40718,15.40718,15.40718,504.7,504.7,504.7,553.3,553.3,553.3,30.1,-22,4.43,16.8,0.1156,0,0.12,86.8916666667,0,0.73,0.7,4651,0.205718,-0.1280114286,3,15.9,-29.7,3.2288,0.361,0.885,-1.94,-0.12,0.76,0.32,0.32,0
0,2,2,3,1,18.2179136691,13.57,2.14,1.38,2.96,2.52,2.004792,2.086162,2.171746,303.2,306.2,309.3,349.7,352.7,355.8,18.8,-19.64,4.07,66.65,0.288,0.02,0.29,89.9,0,0.71,0.67,4551,0.173,0,2.9,7.2,-27.5,1.2409,0.332,0.818,-1.18,-0.13,1.05,0.39,0.64,0
0,2,2,3,1,18.2179136691,16.46,2.24,1.46,3.28,2.71,1.727817,1.833812,1.948121,292.1,296.4,301,339.7,344,348.6,24.1,-19.6,4.26,178.14,0.563,0.03,0.56,90,0,0.88,0.86,5431,0.581,0.02,7.2,5.5,-27.4,0.817,0.584,1.389,-1.05,-0.12,1.31,0.37,0.66,0
0,1,2,3,2,18.2179136691,4.82,1.64,1.09,1.79,1.71,0.179591,0.2183799,0.2682533,165.9,173.8,183.4,207,214.9,224.5,5.3,-16.6,3.12,207.25,0.64,0.1,0.64,90,0,0.57,0.53,4340,0.089,-0.57,1.9,8,-25.1,0.4425,0.24,0.597,1.25,-0.15,0.78,0.4,0.52,0
0,2,5,3,3,18.2179136691,0.04,0.38,0.73,0.28,0.33,161.5707,189.0479,222.6394,908.3,943.6,984.1,927.3,962.5,1003.1,0,-20.79,0.72,3.6,0.0418,0.08,0.04,88,0,0.76,0.75,5046,0.328938,-0.55,11.23,9,-32.5,9.6342,0.448,1.082,-2.28,-0.2,-1.52,0.27,0.23,0
0,2,6,3,3,18.2179136691,0.09,0.49,0.75,0.37,0.42,110.0798,139.0742,178.2919,825.2,872.5,931,847.6,894.9,953.4,0.1,-21.01,0.93,4.55,0.0488,0.12,0.05,88.2,0,0.76,0.75,5046,0.328938,-0.55,11.23,9,-32.1,8.2774,0.448,1.082,-2.26,-0.19,-1.45,0.27,0.26,0
0,2,6,3,3,18.2179136691,0.11,0.53,0.76,0.4,0.46,65.63187,92.88903,135.889,725.1,786.1,869.8,748.6,809.6,893.3,0.1,-20.75,1.01,6.19,0.06,0.18,0.06,88.2,0,0.76,0.75,5046,0.328938,-0.55,11.23,9,-31.7,6.7941,0.448,1.082,-2.22,-0.19,-1.41,0.27,0.27,0
0,2,6,3,3,18.2179136691,0.12,0.53,0.76,0.41,0.47,65.2686,67.91769,70.70399,724.1,731.3,738.8,747.7,754.9,762.4,0.1,-20.4,1.01,7.74,0.0696,0.02,0.07,89.1,0,0.76,0.75,5046,0.328938,-0.55,11.23,9,-31.3,5.7615,0.448,1.082,-2.2,-0.19,-1.4,0.28,0.28,0
0,2,6,3,3,18.2179136691,0.25,0.68,0.79,0.54,0.6,20.04099,61.39323,283.5138,539,661.9,1045.4,566.1,688.9,1072.4,0.2,-21.04,1.29,9.74,0.0811,0.58,0.07,88,0,0.76,0.75,5046,0.328938,-0.55,11.23,9,-31.4,6.0688,0.448,1.082,-2.15,-0.19,-1.3,0.28,0.3,0
0,2,2,3,2,18.2179136691,6.36,1.58,1.61,2.55,2.01,7.49546,7.49546,7.495461,421.5,421.5,421.5,465.5,465.5,465.5,10.3,-20.37,3,2.98,0.0229,0,0.02,89.7,0,0.18,0.21,3157,0.00393,0.19,4.1862139785,18,-28.9,4.8887,0.051,0.136,-1.68,-0.51,0.16,0.36,0.44,0
0,2,2,2,2,18.2179136691,8.58,2.51,0.54,1.36,1.85,3.89979,3.899791,3.899792,358,358,358,398.6,398.6,398.6,4.7,-20.67,4.77,4.87,0.0317,0,0.03,89.9,0,0.18,0.21,3157,0.00393,0.19,4.1862139785,18,-28.2,3.5258,0.051,0.136,-1.47,0.94,0.16,0.36,0.48,0
0,2,4,3,2,18.2179136691,3.5,1.25,1.77,2.22,1.67,1.962549,1.962549,1.962549,301.5,301.5,301.5,343.4,343.4,343.4,6.2,-18.4,2.38,8.15,0.0448,0,0.04,89.6,0,0.18,0.21,3157,0.00393,0.19,4.1862139785,18,-27.5,2.501,0.051,0.136,-1.16,-0.72,0.13,0.42,0.76,0
0,2,4,3,2,18.2179136691,4.45,1.5,1.32,1.98,1.72,25.94266,25.94266,25.94266,575,575,575,616.5,616.5,616.5,5.9,-21.61,2.85,1.57,0.0159,0,0.02,87.4,0,0.22,0.24,3359,0.006579,-0.3,4.1862139785,16.5,-30.3,8.0382,0.066,0.174,-1.94,-0.37,-0.34,0.33,0.33,0
0,2,4,3,2,18.2179136691,2.86,1.1,2.16,2.38,1.61,10.72544,10.72544,10.72544,461.1,461.1,461.1,502.9,502.9,502.9,6.2,-19.97,2.09,3.04,0.0248,0,0.02,89,0,0.22,0.24,3359,0.006579,-0.3,4.1862139785,16.5,-29.3,5.1659,0.066,0.174,-1.78,-0.93,-0.28,0.33,0.41,0
0,2,4,3,2,18.2179136691,3.18,1.34,1.31,1.76,1.54,5.303507,5.303508,5.303509,386.6,386.6,386.6,426.7,426.7,426.7,4.2,-19.64,2.55,5.15,0.0352,0,0.04,88.7,0,0.22,0.24,3359,0.006579,-0.3,4.1862139785,16.5,-28.6,3.632,0.066,0.174,-1.58,-0.43,-0.22,0.38,0.51,0
0,2,2,3,2,18.2179136691,11.47,2.05,1.32,2.72,2.36,157.6276,167.2975,177.7258,902.7,916.1,930.2,948.4,961.7,975.9,15.2,-24.33,3.9,12.58,0.1047,0.03,0.1,86.8916666667,0,0.97,1.47,5552,1.834628,-0.1280114286,4.1862139785,11.4,-32.3,7.4725,1.03,2.443,-2.31,-0.13,-0.22,0.3,0.26,0
0,2,6,3,3,18.2179136691,0.48,0.84,0.83,0.69,0.76,354.872,465.7214,623.4919,1105.8,1179.1,1273.1,1135.8,1209.2,1303.1,0.4,-23.5,1.59,7.51,0.0829,0.14,0.08,86.8916666667,0,1.35,1.57,6152,3.167776,-0.342,4.1862139785,11.7,-33.4,10.2086,1.306,3.049,-2.4,-0.18,-1.3,0.27,0.29,0
0,2,2,2,2,18.2179136691,6.84,2.36,0.52,1.22,1.7,117.1765,117.1765,117.1765,838.2,838.2,838.2,877.6,877.6,877.6,3.5,-24.25,4.49,10.57,0.0954,0,0.1,87.1,0,1.03,1.07,5687,1.066442,0.32,5.25,11.6,-31.9,5.9575,0.779,1.84,-2.29,0.93,-0.59,0.28,0.25,0
0,2,2,3,2,18.2179136691,20.36,2.35,1.57,3.68,2.94,96.5317,96.53171,96.53173,798.6,798.6,798.6,847.4,847.4,847.4,31.9,-24.03,4.47,31.81,0.161,0,0.16,89.3,0,1.04,1.26,6474,2.502199,-0.16,4.1862139785,13.7474471831,-31.7,4.1716,1.138,2.643,-2.3,-0.12,0.28,0.3,0.25,0
0,2,2,3,2,18.2179136691,20.36,2.35,1.57,3.68,2.94,20.05964,20.05965,20.05965,539.2,539.2,539.2,588,588,588,31.9,-22.31,4.47,75.2,0.3532,0,0.35,89.7,0,1.04,1.26,6474,2.502199,-0.16,4.1862139785,13.7474471831,-30,1.9013,1.138,2.643,-2.04,-0.12,0.72,0.32,0.3,0
0,2,4,3,3,18.2179136691,1.86,1.25,0.94,1.18,1.22,540.9921,540.9921,540.9924,1228.7,1228.7,1228.7,1265.1,1265.1,1265.1,1.8,-24.53,2.38,3.71,0.0475,0,0.05,86.8916666667,0,1.04,1.05,5927,1.220698,-0.1280114286,3.47,12.8,-33.6,11.8007,0.822,1.929,-2.4,-0.16,-1.06,0.28,0.29,0
0,2,2,3,2,18.2179136691,16.81,2.25,1.47,3.32,2.73,66.34797,66.34797,66.34798,727.1,727.1,727.1,774.9,774.9,774.9,24.8,-23.52,4.28,24.99,0.17,0,0.17,86.8916666667,0,1.05,1.37,5809,1.917505,-0.1280114286,8.13,12.4,-31.3,4.2956,1.037,2.442,-2.23,-0.12,0.23,0.31,0.26,0
0,2,2,3,2,18.2179136691,26.25,2.49,1.71,4.25,3.25,224.7086,224.7087,224.7087,986.4,986.4,986.4,1036.7,1036.7,1036.7,44.8,-25.07,4.73,3.11,0.0396,0,0.04,86.8916666667,0,0.86,0.79,5009,0.352491,-0.1280114286,2.69,13.3,-32.6,10.645,0.465,1.123,-2.29,-0.11,0.27,0.3,0.24,0
0,2,2,3,2,18.2179136691,11.88,2.07,1.34,2.77,2.39,48.74936,48.74937,48.74937,673.2,673.2,673.2,719,719,719,15.9,-23,3.94,11.12,0.0931,0,0.09,86.8916666667,0,0.87,0.79,5240,0.422152,-0.1280114286,2.09,13.5,-31,4.5253,0.503,1.205,-2.17,-0.13,0.05,0.32,0.28,0
0,2,2,3,2,18.2179136691,12.97,2.12,1.37,2.9,2.48,44.45404,44.45405,44.45405,657.8,657.8,657.8,704.2,704.2,704.2,17.7,-22.95,4.02,12.49,0.1002,0,0.1,86.8916666667,0,0.86,0.81,5247,0.446174,-0.1280114286,4.27,13.6,-30.9,4.3097,0.517,1.238,-2.16,-0.13,0.14,0.32,0.28,0
0,2,2,3,2,18.2179136691,26.81,2.5,1.72,4.3,3.28,144.3141,144.3142,144.3142,883,883,883,933.4,933.4,933.4,46.1,-24.59,4.75,10.06,0.0915,0,0.09,86.8916666667,0,1.01,1.09,5802,1.207964,-0.1280114286,6.17,13.8,-32.2,6.3524,0.824,1.939,-2.31,-0.11,0.4,0.3,0.24,0
0,2,2,3,1,18.2179136691,20.8,2.36,1.58,3.72,2.97,3.834709,3.834709,3.83471,356.5,356.5,356.5,405.5,405.5,405.5,32.8,-20.52,4.49,56.35,0.2613,0,0.26,86.8916666667,0,0.75,0.72,4871,0.261835,-0.1280114286,6.03,13.8,-28.2,1.4684,0.403,0.98,-1.49,-0.12,1.31,0.33,0.5,0
0,2,2,3,2,18.2179136691,17.55,2.27,1.49,3.39,2.78,86.7924,86.7924,86.79241,777.6,777.6,777.6,825.6,825.6,825.6,26.2,-23.84,4.32,10.05,0.0899,0,0.09,86.8916666667,0,0.96,0.87,5668,0.700887,-0.1280114286,1.48,13,-31.6,5.1611,0.632,1.494,-2.26,-0.12,0.2,0.31,0.26,0
0,2,2,3,2,18.2179136691,19.11,2.32,1.53,3.55,2.87,81.27052,81.27054,81.27055,764.9,764.9,764.9,813.4,813.4,813.4,29.3,-23.81,4.41,8.31,0.0763,0,0.08,86.8916666667,0,0.86,0.82,5293,0.473506,-0.1280114286,4.57,14.8,-31.5,5.7274,0.531,1.27,-2.23,-0.12,0.28,0.31,0.26,0
0,2,2,3,2,18.2179136691,14.46,2.17,1.41,3.06,2.58,140.7478,140.7479,140.7479,877.5,877.5,877.5,924.4,924.4,924.4,20.4,-24.26,4.13,5.63,0.0591,0,0.06,86.8916666667,0,0.87,0.83,5312,0.492128,-0.1280114286,4.57,14.4,-32.1,7.4856,0.541,1.292,-2.28,-0.13,-0.05,0.3,0.26,0
0,2,2,3,2,18.2179136691,4.31,1.59,1.07,1.7,1.65,4.045191,4.045191,4.045192,361.3,361.3,361.3,401.9,401.9,401.9,4.6,-19.71,3.02,9.55,0.0609,0,0.06,86.8916666667,0,0.33,0.33,3519,0.014983,-0.1280114286,4.17,14.5,-28.3,2.89,0.1,0.259,-1.49,-0.15,-0.06,0.4,0.54,0
0,2,4,3,3,18.2179136691,2.1,1.3,0.96,1.25,1.27,947.2878,947.2878,947.2881,1413.4,1413.4,1413.4,1450.4,1450.4,1450.4,2,-25.22,2.47,3.57,0.048,0,0.05,86.8916666667,0,1.16,1.32,6113,2.183008,-0.1280114286,3.8,12,-34.2,14.6939,1.086,2.539,-2.43,-0.16,-1.08,0.27,0.29,0
